rank,title,author,avg_rating,num_ratings,cover_img_url,goodreads_url,source
604,Macbeth,William Shakespeare,3.89,1041428,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1459795224i/8852._SY75_.jpg,https://www.goodreads.com/book/show/8852.Macbeth,GoodReads
605,"Unravel Me (Shatter Me, #2)",Tahereh Mafi,4.1,791754,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1340287622i/13104080._SY75_.jpg,https://www.goodreads.com/book/show/13104080-unravel-me,GoodReads
606,"A ​Court of Silver Flames (A Court of Thorns and Roses, #5)",Sarah J. Maas,4.45,2200554,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1734440950i/53138095._SY75_.jpg,https://www.goodreads.com/book/show/53138095-a-court-of-silver-flames,GoodReads
607,The Pearl,John Steinbeck,3.58,280952,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1437234939i/5308._SY75_.jpg,https://www.goodreads.com/book/show/5308.The_Pearl,GoodReads
608,Divine Secrets of the Ya-Ya Sisterhood,Rebecca Wells,3.86,570427,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1408313524i/137791._SY75_.jpg,https://www.goodreads.com/book/show/137791.Divine_Secrets_of_the_Ya_Ya_Sisterhood,GoodReads
609,Snow Falling on Cedars,David Guterson,3.86,195983,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1479863528i/77142._SY75_.jpg,https://www.goodreads.com/book/show/77142.Snow_Falling_on_Cedars,GoodReads
610,"The Last Battle (Chronicles of Narnia, #7)",C.S. Lewis,4.01,311226,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1308814830i/84369._SY75_.jpg,https://www.goodreads.com/book/show/84369.The_Last_Battle,GoodReads
611,"Betrayed (House of Night, #2)",P.C. Cast,3.92,281365,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1406941788i/676924._SX50_.jpg,https://www.goodreads.com/book/show/676924.Betrayed,GoodReads
612,"The Witching Hour (Lives of the Mayfair Witches, #1)",Anne Rice,4.1,126106,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1327289387i/11901._SY75_.jpg,https://www.goodreads.com/book/show/11901.The_Witching_Hour,GoodReads
613,"Powerless (The Powerless Trilogy, #1)",Lauren  Roberts,4.14,1036390,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1672676191i/75513900._SX50_.jpg,https://www.goodreads.com/book/show/75513900-powerless,GoodReads
614,"The Midnight Library (The Midnight World, #1)",Matt Haig,3.97,2572332,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1602190253i/52578297._SY75_.jpg,https://www.goodreads.com/book/show/52578297-the-midnight-library,GoodReads
615,"Lover Awakened (Black Dagger Brotherhood, #3)",J.R. Ward,4.43,190389,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388773547i/42900._SY75_.jpg,https://www.goodreads.com/book/show/42900.Lover_Awakened,GoodReads
616,"The Exorcist (The Exorcist, #1)",William Peter Blatty,4.21,277548,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1731395907i/179780._SY75_.jpg,https://www.goodreads.com/book/show/179780.The_Exorcist,GoodReads
617,"Untamed (House of Night, #4)",P.C. Cast,3.94,246186,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1438037020i/2866718._SY75_.jpg,https://www.goodreads.com/book/show/2866718-untamed,GoodReads
618,Everything is Illuminated,Jonathan Safran Foer,3.89,184668,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1479774440i/256566._SY75_.jpg,https://www.goodreads.com/book/show/256566.Everything_is_Illuminated,GoodReads
619,"I, Claudius (Claudius, #1)",Robert Graves,4.24,74436,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1657550972i/18765._SY75_.jpg,https://www.goodreads.com/book/show/18765.I_Claudius,GoodReads
620,World War Z: An Oral History of the Zombie War,Max Brooks,4.02,574798,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1528312647i/8908._SX50_.jpg,https://www.goodreads.com/book/show/8908.World_War_Z,GoodReads
621,A Room with a View,E.M. Forster,3.89,205247,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388781285i/3087._SY75_.jpg,https://www.goodreads.com/book/show/3087.A_Room_with_a_View,GoodReads
622,"Caraval (Caraval, #1)",Stephanie Garber,3.97,933630,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1465563623i/27883214._SY75_.jpg,https://www.goodreads.com/book/show/27883214-caraval,GoodReads
623,"The 5th Wave (The 5th Wave, #1)",Rick Yancey,,483002,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1359853842i/16101128._SX50_.jpg,https://www.goodreads.com/book/show/16101128-the-5th-wave,GoodReads
624,The War of the Worlds,H.G. Wells,3.83,356358,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1320391644i/8909._SY75_.jpg,https://www.goodreads.com/book/show/8909.The_War_of_the_Worlds,GoodReads
625,"Better Than the Movies (Better Than the Movies, #1)",Lynn Painter,4.25,841298,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1618150545i/55710822._SY75_.jpg,https://www.goodreads.com/book/show/55710822-better-than-the-movies,GoodReads
626,Bleak House,Charles Dickens,4.02,115825,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1280113147i/31242._SY75_.jpg,https://www.goodreads.com/book/show/31242.Bleak_House,GoodReads
627,Project Hail Mary,Andy Weir,4.51,1636351,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1764703833i/54493401._SY75_.jpg,https://www.goodreads.com/book/show/54493401-project-hail-mary,GoodReads
628,"Empire of Storms (Throne of Glass, #5)",Sarah J. Maas,4.63,1324644,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1463107108i/28260587._SY75_.jpg,https://www.goodreads.com/book/show/28260587-empire-of-storms,GoodReads
629,"Shadow and Bone (Shadow and Bone, #1)",Leigh Bardugo,3.91,1132257,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1339533695i/10194157._SX50_.jpg,https://www.goodreads.com/book/show/10194157-shadow-and-bone,GoodReads
630,Daisy Jones & The Six,Taylor Jenkins Reid,4.19,1908712,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1580255154i/40597810._SY75_.jpg,https://www.goodreads.com/book/show/40597810-daisy-jones-the-six,GoodReads
631,"Unwind (Unwind, #1)",Neal Shusterman,4.17,252860,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1297677706i/764347._SX50_.jpg,https://www.goodreads.com/book/show/764347.Unwind,GoodReads
632,"Chosen (House of Night, #3)",P.C. Cast,3.91,256863,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1393192825i/1326258._SX50_.jpg,https://www.goodreads.com/book/show/1326258.Chosen,GoodReads
633,The Woman in White,Wilkie Collins,4.02,169153,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1295661017i/5890._SY75_.jpg,https://www.goodreads.com/book/show/5890.The_Woman_in_White,GoodReads
634,North and South,Elizabeth Gaskell,4.15,186919,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1699604581i/156538._SY75_.jpg,https://www.goodreads.com/book/show/156538.North_and_South,GoodReads
635,Ugly Love,Colleen Hoover,3.99,2366282,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1632597571i/17788401._SY75_.jpg,https://www.goodreads.com/book/show/17788401-ugly-love,GoodReads
636,The God Delusion,Richard Dawkins,3.9,286139,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1347220693i/14743._SY75_.jpg,https://www.goodreads.com/book/show/14743.The_God_Delusion,GoodReads
637,The Love Hypothesis,Ali Hazelwood,4.09,1999031,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1747519081i/56732449._SY75_.jpg,https://www.goodreads.com/book/show/56732449-the-love-hypothesis,GoodReads
638,Brideshead Revisited,Evelyn Waugh,,129145,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1753925707i/30933._SY75_.jpg,https://www.goodreads.com/book/show/30933.Brideshead_Revisited,GoodReads
639,"Call Me By Your Name (Call Me By Your Name, #1)",André Aciman,4.1,612251,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1519203520i/36336078._SY75_.jpg,https://www.goodreads.com/book/show/36336078-call-me-by-your-name,GoodReads
640,The Complete Poems of Emily Dickinson,Emily Dickinson,4.29,107348,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1549999503i/112204._SY75_.jpg,https://www.goodreads.com/book/show/112204.The_Complete_Poems_of_Emily_Dickinson,GoodReads
641,انتحار فاشل,أحمد جمال الدين رمضان,4.54,3337,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1465754541i/30528535._SX50_.jpg,https://www.goodreads.com/book/show/30528535,GoodReads
642,Verity,Colleen Hoover,4.29,3999878,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1634158558i/59344312._SY75_.jpg,https://www.goodreads.com/book/show/59344312-verity,GoodReads
643,Normal People,Sally Rooney,3.81,1938728,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1571423190i/41057294._SY75_.jpg,https://www.goodreads.com/book/show/41057294-normal-people,GoodReads
644,"2001: A Space Odyssey (Space Odyssey, #1)",Arthur C. Clarke,4.18,340696,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1432468943i/70535._SY75_.jpg,https://www.goodreads.com/book/show/70535.2001,GoodReads
645,"Good Girl, Bad Blood (A Good Girl's Guide to Murder, #2)",Holly  Jackson,4.25,815060,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1588319723i/51335759._SY75_.jpg,https://www.goodreads.com/book/show/51335759-good-girl-bad-blood,GoodReads
646,Of Human Bondage,W. Somerset Maugham,4.16,62484,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1386924695i/31548._SY75_.jpg,https://www.goodreads.com/book/show/31548.Of_Human_Bondage,GoodReads
647,"Red Rising (Red Rising Saga, #1)",Pierce Brown,4.27,885117,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1461354651i/15839976._SY75_.jpg,https://www.goodreads.com/book/show/15839976-red-rising,GoodReads
648,"Heartstopper: Volume One (Heartstopper, #1)",Alice Oseman,4.41,907090,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1712679126i/40495957._SY75_.jpg,https://www.goodreads.com/book/show/40495957-heartstopper,GoodReads
649,العصبي,أحمد جمال الدين رمضان,4.59,2901,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1465754782i/30528544._SX50_.jpg,https://www.goodreads.com/book/show/30528544,GoodReads
650,The Left Hand of Darkness,Ursula K. Le Guin,4.09,229980,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1488213612i/18423._SY75_.jpg,https://www.goodreads.com/book/show/18423.The_Left_Hand_of_Darkness,GoodReads
651,A Man Called Ove,Fredrik Backman,4.38,1251262,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1405259930i/18774964._SY75_.jpg,https://www.goodreads.com/book/show/18774964-a-man-called-ove,GoodReads
652,A Monster Calls,Patrick Ness,4.34,294090,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1430763000i/25480342._SY75_.jpg,https://www.goodreads.com/book/show/25480342-a-monster-calls,GoodReads
653,Vanity Fair,William Makepeace Thackeray,3.81,134164,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1344386439i/5797._SY75_.jpg,https://www.goodreads.com/book/show/5797.Vanity_Fair,GoodReads
654,"Bloodlines (Bloodlines, #1)",Richelle Mead,4.2,191775,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1297199431i/8709527._SY75_.jpg,https://www.goodreads.com/book/show/8709527-bloodlines,GoodReads
655,Far From the Madding Crowd,Thomas Hardy,3.97,168855,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1631259654i/31463._SY75_.jpg,https://www.goodreads.com/book/show/31463.Far_From_the_Madding_Crowd,GoodReads
656,"The Iron King (The Iron Fey, #1)",Julie Kagawa,3.87,219126,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1327877670i/6644117._SY75_.jpg,https://www.goodreads.com/book/show/6644117-the-iron-king,GoodReads
657,"They Both Die at the End (They Both Die at the End, #1)",Adam Silvera,3.75,890965,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1494333138i/33385229._SY75_.jpg,https://www.goodreads.com/book/show/33385229-they-both-die-at-the-end,GoodReads
658,Much Ado About Nothing,William Shakespeare,4.06,261456,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1327885569i/12957._SY75_.jpg,https://www.goodreads.com/book/show/12957.Much_Ado_About_Nothing,GoodReads
659,Those Empty Eyes,Charlie Donlea,4.14,106616,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1679436159i/62984900._SX50_.jpg,https://www.goodreads.com/book/show/62984900-those-empty-eyes,GoodReads
660,Snow Crash,Neal Stephenson,4.01,301020,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1589842551i/40651883._SX50_.jpg,https://www.goodreads.com/book/show/40651883-snow-crash,GoodReads
661,"Hyperion (Hyperion Cantos, #1)",Dan Simmons,4.28,309543,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1746983261i/77566._SY75_.jpg,https://www.goodreads.com/book/show/77566.Hyperion,GoodReads
662,"Wizard's First Rule (Sword of Truth, #1)",Terry Goodkind,4.12,254762,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1385248539i/43889._SY75_.jpg,https://www.goodreads.com/book/show/43889.Wizard_s_First_Rule,GoodReads
663,"Cress (The Lunar Chronicles, #3)",Marissa Meyer,4.4,410239,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1470057005i/13206828._SY75_.jpg,https://www.goodreads.com/book/show/13206828-cress,GoodReads
663,Blood Over Bright Haven,M.L. Wang,4.31,158387,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1717354584i/208430658._SY75_.jpg,https://www.goodreads.com/book/show/208430658-blood-over-bright-haven,GoodReads
665,"The Red Pyramid (The Kane Chronicles, #1)",Rick Riordan,4.1,430890,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1661018382i/7090447._SY75_.jpg,https://www.goodreads.com/book/show/7090447-the-red-pyramid,GoodReads
666,Sapiens: A Brief History of Humankind,Yuval Noah Harari,4.33,1298740,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1703329310i/23692271._SY75_.jpg,https://www.goodreads.com/book/show/23692271-sapiens,GoodReads
667,"Anne of Avonlea (Anne of Green Gables, #2)",L.M. Montgomery,4.23,231308,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1764879073i/77390._SY75_.jpg,https://www.goodreads.com/book/show/77390.Anne_of_Avonlea,GoodReads
668,Johnny Got His Gun,Dalton Trumbo,4.21,49970,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1386925458i/51606._SY75_.jpg,https://www.goodreads.com/book/show/51606.Johnny_Got_His_Gun,GoodReads
669,"Scarlet (The Lunar Chronicles, #2)",Marissa Meyer,4.23,467484,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1470056982i/13206760._SY75_.jpg,https://www.goodreads.com/book/show/13206760-scarlet,GoodReads
670,Cutting for Stone,Abraham   Verghese,4.34,434012,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1553715166i/3591262._SX50_.jpg,https://www.goodreads.com/book/show/3591262-cutting-for-stone,GoodReads
671,"Cannery Row (Cannery Row, #1)",John Steinbeck,4.06,158442,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388188936i/4799._SX50_.jpg,https://www.goodreads.com/book/show/4799.Cannery_Row,GoodReads
672,I'll Give You the Sun,Jandy Nelson,4.15,360669,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1608612077i/20820994._SX50_.jpg,https://www.goodreads.com/book/show/20820994-i-ll-give-you-the-sun,GoodReads
673,"A Great and Terrible Beauty (Gemma Doyle, #1)",Libba Bray,3.8,226054,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1284558475i/3682._SY75_.jpg,https://www.goodreads.com/book/show/3682.A_Great_and_Terrible_Beauty,GoodReads
674,"Little House on the Prairie (Little House, #3)",Laura Ingalls Wilder,4.21,304186,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1559209202i/77767._SX50_.jpg,https://www.goodreads.com/book/show/77767.Little_House_on_the_Prairie,GoodReads
675,Are You My Mother?,P.D. Eastman,4.22,254018,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1389098758i/197084._SX50_.jpg,https://www.goodreads.com/book/show/197084.Are_You_My_Mother_,GoodReads
676,"Perfect Chemistry (Perfect Chemistry, #1)",Simone Elkeles,4.04,263965,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1439792475i/4268157._SX50_.jpg,https://www.goodreads.com/book/show/4268157-perfect-chemistry,GoodReads
677,"Kingdom of Ash (Throne of Glass, #7)",Sarah J. Maas,4.71,1176816,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1531922609i/33590260._SY75_.jpg,https://www.goodreads.com/book/show/33590260-kingdom-of-ash,GoodReads
678,"Bared to You (Crossfire, #1)",Sylvia Day,4.13,554312,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1433411511i/20448515._SY75_.jpg,https://www.goodreads.com/book/show/20448515-bared-to-you,GoodReads
679,The Polar Express,Chris Van Allsburg,4.32,249632,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1638557399i/420282._SX50_.jpg,https://www.goodreads.com/book/show/420282.The_Polar_Express,GoodReads
680,"Cry, the Beloved Country",Alan Paton,3.93,80434,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1344182368i/6150._SY75_.jpg,https://www.goodreads.com/book/show/6150.Cry_the_Beloved_Country,GoodReads
